time	Torso_X	Torso_Y	Torso_Z	Torso_RXV	Torso_RYV	Torso_RZV	Torso_XV	Torso_YV	Torso_ZV	Torso_QW	Torso_QX	Torso_QY	Torso_QZ	Torso_CMX	Torso_CMY	Torso_CMZ	RightThigh_X	RightThigh_Y	RightThigh_Z	RightThigh_RXV	RightThigh_RYV	RightThigh_RZV	RightThigh_XV	RightThigh_YV	RightThigh_ZV	RightThigh_QW	RightThigh_QX	RightThigh_QY	RightThigh_QZ	RightThigh_CMX	RightThigh_CMY	RightThigh_CMZ	RightLeg_X	RightLeg_Y	RightLeg_Z	RightLeg_RXV	RightLeg_RYV	RightLeg_RZV	RightLeg_XV	RightLeg_YV	RightLeg_ZV	RightLeg_QW	RightLeg_QX	RightLeg_QY	RightLeg_QZ	RightLeg_CMX	RightLeg_CMY	RightLeg_CMZ	RightFoot_X	RightFoot_Y	RightFoot_Z	RightFoot_RXV	RightFoot_RYV	RightFoot_RZV	RightFoot_XV	RightFoot_YV	RightFoot_ZV	RightFoot_QW	RightFoot_QX	RightFoot_QY	RightFoot_QZ	RightFoot_CMX	RightFoot_CMY	RightFoot_CMZ	LeftThigh_X	LeftThigh_Y	LeftThigh_Z	LeftThigh_RXV	LeftThigh_RYV	LeftThigh_RZV	LeftThigh_XV	LeftThigh_YV	LeftThigh_ZV	LeftThigh_QW	LeftThigh_QX	LeftThigh_QY	LeftThigh_QZ	LeftThigh_CMX	LeftThigh_CMY	LeftThigh_CMZ	LeftLeg_X	LeftLeg_Y	LeftLeg_Z	LeftLeg_RXV	LeftLeg_RYV	LeftLeg_RZV	LeftLeg_XV	LeftLeg_YV	LeftLeg_ZV	LeftLeg_QW	LeftLeg_QX	LeftLeg_QY	LeftLeg_QZ	LeftLeg_CMX	LeftLeg_CMY	LeftLeg_CMZ	LeftFoot_X	LeftFoot_Y	LeftFoot_Z	LeftFoot_RXV	LeftFoot_RYV	LeftFoot_RZV	LeftFoot_XV	LeftFoot_YV	LeftFoot_ZV	LeftFoot_QW	LeftFoot_QX	LeftFoot_QY	LeftFoot_QZ	LeftFoot_CMX	LeftFoot_CMY	LeftFoot_CMZ	RightArm_X	RightArm_Y	RightArm_Z	RightArm_RXV	RightArm_RYV	RightArm_RZV	RightArm_XV	RightArm_YV	RightArm_ZV	RightArm_QW	RightArm_QX	RightArm_QY	RightArm_QZ	RightArm_CMX	RightArm_CMY	RightArm_CMZ	RightForearm_X	RightForearm_Y	RightForearm_Z	RightForearm_RXV	RightForearm_RYV	RightForearm_RZV	RightForearm_XV	RightForearm_YV	RightForearm_ZV	RightForearm_QW	RightForearm_QX	RightForearm_QY	RightForearm_QZ	RightForearm_CMX	RightForearm_CMY	RightForearm_CMZ	RightHand_X	RightHand_Y	RightHand_Z	RightHand_RXV	RightHand_RYV	RightHand_RZV	RightHand_XV	RightHand_YV	RightHand_ZV	RightHand_QW	RightHand_QX	RightHand_QY	RightHand_QZ	RightHand_CMX	RightHand_CMY	RightHand_CMZ	LeftArm_X	LeftArm_Y	LeftArm_Z	LeftArm_RXV	LeftArm_RYV	LeftArm_RZV	LeftArm_XV	LeftArm_YV	LeftArm_ZV	LeftArm_QW	LeftArm_QX	LeftArm_QY	LeftArm_QZ	LeftArm_CMX	LeftArm_CMY	LeftArm_CMZ	LeftForearm_X	LeftForearm_Y	LeftForearm_Z	LeftForearm_RXV	LeftForearm_RYV	LeftForearm_RZV	LeftForearm_XV	LeftForearm_YV	LeftForearm_ZV	LeftForearm_QW	LeftForearm_QX	LeftForearm_QY	LeftForearm_QZ	LeftForearm_CMX	LeftForearm_CMY	LeftForearm_CMZ	LeftHand_X	LeftHand_Y	LeftHand_Z	LeftHand_RXV	LeftHand_RYV	LeftHand_RZV	LeftHand_XV	LeftHand_YV	LeftHand_ZV	LeftHand_QW	LeftHand_QX	LeftHand_QY	LeftHand_QZ	LeftHand_CMX	LeftHand_CMY	LeftHand_CMZ
0.0019	0.00203201	0.000332066	0.804274	0.350698	0.0514552	0.602175	-1.0975	0.150763	-0.179141	0.0866384	0.0854412	0.706998	-0.696669	-0.181371	0.000350354	0.75862	-0.579855	-0.0995991	0.657912	-3.85593e-05	-0.354453	1.40423	0.63063	1.01147	-0.210014	0.583827	0.590861	0.397529	-0.389871	-0.533122	-0.0978114	0.544149	-0.465872	-0.095239	0.380443	-0.00300492	-0.35444	1.57179	0.642599	1.42741	-0.103678	0.585454	0.592519	0.395053	-0.387425	-0.412374	-0.093236	0.25325	-0.343756	-0.090667	0.0901121	-0.305018	0.180556	1.66356	1.34001	-1.521	0.00797014	0.62787	0.638006	-0.316377	0.31406	-0.277476	-0.0916925	0.177895	-0.580546	0.100379	0.66077	0.198722	-0.293507	-1.64839	0.0136919	1.23085	-0.210014	0.443823	0.448301	0.553328	-0.543944	-0.60565	0.102013	0.54037	-0.641774	0.104365	0.367111	0.195519	-0.29565	-2.11386	0.0216968	0.736147	-0.121962	0.446774	0.451303	0.550882	-0.541523	-0.668468	0.106208	0.23173	-0.702707	0.108571	0.0580896	-0.353833	-0.0209453	-2.18316	0.0499326	-0.0540091	-0.0288326	0.692269	0.702639	-0.115949	0.116699	-0.598661	0.108421	0.0937879	0.00272358	-0.199646	0.801415	0.267185	-0.232914	-1.14894	-0.645903	0.878258	-0.179141	0.369966	0.373197	0.606523	-0.59664	-0.0903976	-0.19731	0.615439	-0.158448	-0.195603	0.479534	0.24756	-0.253674	-1.40188	-0.606388	0.515144	-0.095292	0.393709	0.397336	0.590991	-0.581246	-0.227681	-0.193391	0.307992	-0.310013	-0.19076	0.103995	-0.28555	-0.209995	-2.04442	0.0319712	0.607826	0.00744607	0.696947	0.706679	0.0880354	-0.0843765	-0.117901	-0.18941	0.0560858	0.00134044	0.20031	0.807132	0.24016	-0.260691	8.28853	-0.441885	1.03959	-0.179141	0.40203	0.405796	0.585214	-0.575522	-0.0709193	0.202848	0.612103	-0.123724	0.204703	0.469583	0.00620006	-0.354398	-3.25528	2.34374	3.30005	-0.0852923	0.580374	0.587339	0.402714	-0.394994	-0.0564581	0.207398	0.297266	0.0235343	0.210604	0.0923492	-0.345889	-0.0774448	3.63026	2.41307	-1.89663	0.058239	0.699415	0.709692	-0.059022	0.0606035	0.2187	0.210801	0.125728
0.00195	0.00208705	0.000341128	0.80428	0.350922	0.0512599	0.601917	-1.09758	0.151153	-0.179277	0.0866473	0.0854535	0.70699	-0.696674	-0.181315	0.000359986	0.75862	-0.579796	-0.0995882	0.657902	-0.000278544	-0.354646	1.40127	0.630896	1.01151	-0.210033	0.583845	0.590871	0.397503	-0.389856	-0.533055	-0.0978028	0.544143	-0.465794	-0.0952335	0.380441	-0.00324948	-0.354631	1.569	0.642869	1.42655	-0.103639	0.585473	0.592531	0.395025	-0.387407	-0.412285	-0.093233	0.253252	-0.343655	-0.0906672	0.0901197	-0.30506	0.180865	1.6609	1.33836	-1.52036	0.00806962	0.627863	0.637987	-0.316403	0.314087	-0.277383	-0.0916918	0.177909	-0.580486	0.10039	0.660757	0.198677	-0.293771	-1.64757	0.0137618	1.23102	-0.210033	0.443803	0.448277	0.55334	-0.543968	-0.605599	0.102022	0.540359	-0.641738	0.104371	0.367103	0.195478	-0.295909	-2.11461	0.021754	0.736554	-0.121902	0.446747	0.451272	0.5509	-0.541553	-0.668447	0.106212	0.231725	-0.702704	0.108572	0.0580879	-0.354037	-0.0207806	-2.1843	0.0500522	-0.0541442	-0.0286904	0.692281	0.702639	-0.115912	0.116659	-0.598654	0.108422	0.0937748	0.00277727	-0.199637	0.801425	0.267203	-0.233188	-1.14859	-0.645792	0.878513	-0.179277	0.36995	0.373178	0.606527	-0.596657	-0.0903546	-0.197304	0.615454	-0.158412	-0.195598	0.479553	0.247559	-0.253946	-1.40246	-0.606252	0.515508	-0.0953294	0.39369	0.397314	0.590999	-0.581266	-0.227658	-0.193388	0.308015	-0.310004	-0.19076	0.104024	-0.285812	-0.209965	-2.04488	0.0320627	0.607675	0.00751856	0.696948	0.706669	0.0880685	-0.0844152	-0.117897	-0.189413	0.0560952	0.00139683	0.20032	0.807135	0.240025	-0.261079	8.28804	-0.441146	1.04003	-0.179277	0.402151	0.405916	0.585124	-0.575445	-0.0707821	0.202855	0.612076	-0.123528	0.204708	0.469534	0.00604613	-0.354594	-3.25789	2.34256	3.30112	-0.0852888	0.580345	0.587303	0.402757	-0.395047	-0.0562899	0.207401	0.297206	0.0236692	0.210602	0.0922761	-0.346138	-0.0772144	3.62582	2.41218	-1.89631	0.058322	0.699416	0.70968	-0.0590883	0.0606651	0.218829	0.210799	0.125691
0.002	0.0021421	0.000350196	0.804286	0.350954	0.0510875	0.601891	-1.09767	0.151407	-0.179371	0.0866561	0.0854658	0.706983	-0.696679	-0.181258	0.000369622	0.758621	-0.579737	-0.0995774	0.657892	-0.000467926	-0.354653	1.39827	0.631185	1.01156	-0.210023	0.583862	0.590882	0.397478	-0.389841	-0.532988	-0.0977942	0.544136	-0.465716	-0.0952281	0.380439	-0.00344189	-0.354636	1.56622	0.643162	1.42569	-0.103627	0.585491	0.592543	0.394997	-0.387389	-0.412197	-0.09323	0.253255	-0.343554	-0.0906673	0.0901273	-0.304967	0.181035	1.65837	1.33671	-1.51975	0.00808303	0.627856	0.637967	-0.316429	0.314113	-0.277289	-0.091691	0.177922	-0.580426	0.100401	0.660744	0.198569	-0.293852	-1.64684	0.0138089	1.23119	-0.210023	0.443782	0.448252	0.553353	-0.543993	-0.605549	0.102031	0.540348	-0.641702	0.104378	0.367095	0.195376	-0.295985	-2.11527	0.0217882	0.736945	-0.121867	0.44672	0.451241	0.550918	-0.541582	-0.668425	0.106216	0.23172	-0.7027	0.108574	0.0580861	-0.354051	-0.0206555	-2.18547	0.0501922	-0.0542646	-0.0286322	0.692294	0.702639	-0.115875	0.11662	-0.598647	0.108424	0.0937617	0.00283097	-0.199628	0.801434	0.267113	-0.233301	-1.14803	-0.645762	0.878712	-0.179371	0.369934	0.37316	0.606532	-0.596674	-0.0903116	-0.197297	0.615469	-0.158377	-0.195594	0.479571	0.247464	-0.254048	-1.40313	-0.606197	0.515899	-0.0953823	0.393671	0.397292	0.591007	-0.581286	-0.227635	-0.193386	0.308038	-0.309995	-0.190761	0.104053	-0.285893	-0.209866	-2.04563	0.0321547	0.607604	0.00750714	0.696949	0.706659	0.0881016	-0.0844539	-0.117893	-0.189416	0.0561046	0.00145322	0.200329	0.807137	0.2398	-0.261294	8.29165	-0.440562	1.04039	-0.179371	0.402271	0.406036	0.585034	-0.575368	-0.0706448	0.202862	0.612049	-0.123332	0.204714	0.469485	0.0059395	-0.354603	-3.26418	2.3422	3.30333	-0.0853047	0.580316	0.587267	0.402799	-0.395099	-0.0561216	0.207403	0.297146	0.0238041	0.210601	0.092203	-0.346195	-0.0769925	3.62446	2.41112	-1.89685	0.0583096	0.699416	0.709669	-0.0591545	0.0607266	0.218958	0.210796	0.125653
0.00205	0.00219715	0.000359269	0.804292	0.350987	0.0509155	0.601866	-1.09776	0.151662	-0.179464	0.0866649	0.0854781	0.706976	-0.696684	-0.181202	0.000379261	0.758621	-0.579678	-0.0995665	0.657882	-0.000656955	-0.35466	1.39528	0.631474	1.0116	-0.210014	0.583879	0.590892	0.397452	-0.389826	-0.532922	-0.0977855	0.54413	-0.465638	-0.0952226	0.380437	-0.00363395	-0.354642	1.56344	0.643457	1.42484	-0.103616	0.58551	0.592555	0.394968	-0.387372	-0.412109	-0.093227	0.253257	-0.343453	-0.0906675	0.0901349	-0.304875	0.181206	1.65581	1.33505	-1.51914	0.00809653	0.62785	0.637948	-0.316455	0.31414	-0.277195	-0.0916903	0.177935	-0.580366	0.100412	0.660731	0.198461	-0.293934	-1.64616	0.013857	1.23136	-0.210014	0.443762	0.448228	0.553365	-0.544017	-0.605499	0.10204	0.540337	-0.641666	0.104384	0.367087	0.195274	-0.296061	-2.11585	0.0218231	0.737323	-0.121833	0.446694	0.45121	0.550936	-0.541612	-0.668404	0.10622	0.231714	-0.702697	0.108575	0.0580844	-0.354066	-0.0205307	-2.1865	0.0503449	-0.0543931	-0.0285742	0.692306	0.70264	-0.115838	0.116581	-0.598639	0.108425	0.0937486	0.00288468	-0.199619	0.801443	0.267024	-0.233414	-1.14746	-0.645732	0.878912	-0.179464	0.369918	0.373142	0.606536	-0.59669	-0.0902685	-0.197291	0.615483	-0.158342	-0.195589	0.47959	0.247369	-0.254151	-1.40379	-0.606141	0.516292	-0.0954351	0.393652	0.39727	0.591014	-0.581306	-0.227612	-0.193384	0.308062	-0.309986	-0.190762	0.104082	-0.285975	-0.209767	-2.04638	0.0322479	0.607533	0.00749585	0.69695	0.706649	0.0881347	-0.0844926	-0.117889	-0.189418	0.056114	0.00150962	0.200338	0.80714	0.239576	-0.26151	8.29527	-0.439978	1.04076	-0.179464	0.402392	0.406156	0.584943	-0.575291	-0.0705075	0.202869	0.612022	-0.123135	0.204719	0.469436	0.0058333	-0.354613	-3.27047	2.34183	3.30553	-0.0853206	0.580288	0.58723	0.402842	-0.395152	-0.0559533	0.207405	0.297086	0.023939	0.210599	0.0921299	-0.346252	-0.0767711	3.62308	2.41007	-1.89739	0.0582975	0.699417	0.709658	-0.0592207	0.0607881	0.219087	0.210793	0.125615
0.0021	0.00225222	0.000368347	0.804298	0.35102	0.0507439	0.601841	-1.09785	0.151917	-0.179558	0.0866738	0.0854904	0.706968	-0.696688	-0.181145	0.000388903	0.758622	-0.57962	-0.0995557	0.657872	-0.000845667	-0.354668	1.39231	0.631764	1.01165	-0.210005	0.583896	0.590902	0.397426	-0.389811	-0.532855	-0.0977769	0.544123	-0.465559	-0.0952171	0.380435	-0.0038257	-0.354648	1.56063	0.643752	1.42398	-0.103604	0.585529	0.592567	0.39494	-0.387354	-0.412021	-0.093224	0.253259	-0.343352	-0.0906677	0.0901424	-0.304783	0.181376	1.65322	1.33339	-1.51853	0.0081101	0.627843	0.637929	-0.316481	0.314166	-0.277102	-0.0916896	0.177948	-0.580306	0.100423	0.660717	0.198354	-0.294017	-1.64552	0.013906	1.23154	-0.210005	0.443741	0.448203	0.553378	-0.544041	-0.605449	0.102049	0.540326	-0.64163	0.10439	0.367079	0.195173	-0.296138	-2.11634	0.0218587	0.737687	-0.1218	0.446667	0.451179	0.550954	-0.541642	-0.668382	0.106224	0.231709	-0.702694	0.108577	0.0580827	-0.354081	-0.0204062	-2.18742	0.0505091	-0.0545291	-0.0285162	0.692319	0.70264	-0.115801	0.116542	-0.598632	0.108427	0.0937355	0.0029384	-0.19961	0.801453	0.266936	-0.233528	-1.14689	-0.645701	0.879112	-0.179558	0.369902	0.373123	0.606541	-0.596707	-0.0902255	-0.197284	0.615498	-0.158307	-0.195585	0.479608	0.247275	-0.254254	-1.40446	-0.606084	0.516684	-0.0954881	0.393633	0.397248	0.591022	-0.581326	-0.227588	-0.193382	0.308085	-0.309977	-0.190763	0.104111	-0.286058	-0.209669	-2.04712	0.0323425	0.607461	0.00748466	0.696952	0.70664	0.0881678	-0.0845313	-0.117885	-0.189421	0.0561234	0.00156603	0.200347	0.807143	0.239352	-0.261727	8.29887	-0.439393	1.04112	-0.179558	0.402513	0.406276	0.584853	-0.575213	-0.0703701	0.202877	0.611995	-0.122939	0.204725	0.469387	0.0057275	-0.354623	-3.27675	2.34146	3.30774	-0.0853366	0.580259	0.587194	0.402885	-0.395205	-0.055785	0.207408	0.297026	0.0240738	0.210598	0.0920568	-0.346309	-0.0765501	3.6217	2.40901	-1.89792	0.0582856	0.699417	0.709646	-0.0592869	0.0608496	0.219216	0.210791	0.125577
0.00215	0.00230729	0.000377429	0.804304	0.351054	0.0505726	0.601816	-1.09794	0.152173	-0.179652	0.0866826	0.0855026	0.706961	-0.696693	-0.181089	0.000398548	0.758622	-0.579561	-0.0995448	0.657862	-0.00103404	-0.354676	1.38934	0.632055	1.0117	-0.209996	0.583913	0.590913	0.3974	-0.389796	-0.532788	-0.0977682	0.544116	-0.465481	-0.0952116	0.380433	-0.00401713	-0.354655	1.55782	0.644047	1.42313	-0.103593	0.585547	0.592579	0.394912	-0.387336	-0.411933	-0.093221	0.253261	-0.343252	-0.0906678	0.0901499	-0.304692	0.181546	1.6506	1.33173	-1.51792	0.00812359	0.627836	0.637909	-0.316507	0.314193	-0.277008	-0.0916888	0.177961	-0.580246	0.100434	0.660704	0.198247	-0.294099	-1.64493	0.0139557	1.23171	-0.209996	0.443721	0.448179	0.55339	-0.544066	-0.605399	0.102059	0.540315	-0.641594	0.104397	0.367071	0.195073	-0.296214	-2.11675	0.0218948	0.73804	-0.121766	0.44664	0.451148	0.550972	-0.541671	-0.66836	0.106229	0.231704	-0.702691	0.108578	0.0580809	-0.354097	-0.020282	-2.18822	0.0506839	-0.0546718	-0.0284584	0.692331	0.70264	-0.115764	0.116502	-0.598625	0.108428	0.0937224	0.00299213	-0.199601	0.801462	0.266848	-0.233642	-1.14632	-0.64567	0.879312	-0.179652	0.369886	0.373105	0.606546	-0.596724	-0.0901824	-0.197278	0.615513	-0.158271	-0.19558	0.479627	0.247182	-0.254357	-1.40512	-0.606027	0.517077	-0.095541	0.393614	0.397226	0.59103	-0.581346	-0.227565	-0.19338	0.308108	-0.309968	-0.190763	0.10414	-0.28614	-0.209572	-2.04786	0.0324385	0.607388	0.00747342	0.696953	0.70663	0.0882009	-0.0845701	-0.117881	-0.189423	0.0561328	0.00162244	0.200356	0.807146	0.239128	-0.261943	8.30247	-0.438807	1.04148	-0.179652	0.402633	0.406396	0.584763	-0.575136	-0.0702327	0.202884	0.611968	-0.122742	0.204731	0.469338	0.0056221	-0.354633	-3.28303	2.34108	3.30995	-0.0853527	0.58023	0.587158	0.402928	-0.395258	-0.0556166	0.20741	0.296966	0.0242086	0.210597	0.0919837	-0.346367	-0.0763295	3.6203	2.40795	-1.89845	0.0582738	0.699418	0.709635	-0.059353	0.0609111	0.219344	0.210788	0.12554
0.0022	0.00236236	0.000386516	0.80431	0.351278	0.05038	0.601562	-1.09801	0.152566	-0.179788	0.0866914	0.0855149	0.706954	-0.696698	-0.181033	0.000408195	0.758623	-0.579502	-0.099534	0.657853	-0.00127131	-0.35487	1.38642	0.632324	1.01173	-0.210016	0.58393	0.590923	0.397375	-0.38978	-0.532722	-0.0977596	0.54411	-0.465403	-0.0952061	0.380431	-0.00425901	-0.354847	1.55495	0.644322	1.42229	-0.103555	0.585566	0.592591	0.394883	-0.387319	-0.411845	-0.093218	0.253264	-0.343151	-0.090668	0.0901574	-0.304736	0.181853	1.6478	1.33008	-1.51728	0.00822209	0.627829	0.63789	-0.316532	0.314219	-0.276915	-0.0916881	0.177974	-0.580186	0.100445	0.660691	0.198205	-0.294363	-1.64434	0.0140294	1.23188	-0.210016	0.4437	0.448154	0.553403	-0.54409	-0.605348	0.102068	0.540304	-0.641559	0.104403	0.367063	0.195034	-0.296473	-2.11708	0.0219547	0.738383	-0.121707	0.446613	0.451117	0.55099	-0.541701	-0.668339	0.106233	0.231699	-0.702687	0.10858	0.0580792	-0.354302	-0.0201202	-2.18875	0.0508618	-0.0548439	-0.028318	0.692344	0.702641	-0.115727	0.116463	-0.598618	0.10843	0.0937093	0.00304587	-0.199592	0.801471	0.266868	-0.233914	-1.14597	-0.645557	0.879569	-0.179788	0.36987	0.373086	0.60655	-0.596741	-0.0901393	-0.197271	0.615527	-0.158236	-0.195575	0.479645	0.247184	-0.254627	-1.40568	-0.605891	0.517443	-0.0955787	0.393595	0.397204	0.591038	-0.581366	-0.227542	-0.193378	0.308132	-0.309959	-0.190764	0.10417	-0.286401	-0.209545	-2.04832	0.0325372	0.607235	0.00754511	0.696954	0.70662	0.088234	-0.0846088	-0.117877	-0.189426	0.0561422	0.00167885	0.200365	0.807148	0.238994	-0.262329	8.30197	-0.438064	1.04193	-0.179788	0.402754	0.406516	0.584672	-0.575059	-0.0700953	0.202891	0.611941	-0.122546	0.204736	0.469289	0.00547141	-0.35483	-3.28564	2.33989	3.31102	-0.0853495	0.580201	0.587121	0.402971	-0.39531	-0.0554482	0.207413	0.296906	0.0243433	0.210595	0.0919105	-0.346617	-0.0761016	3.61582	2.40707	-1.89812	0.0583568	0.699418	0.709624	-0.0594191	0.0609725	0.219473	0.210785	0.125502
0.00225	0.00241745	0.000395609	0.804316	0.351312	0.0502093	0.601537	-1.09811	0.152823	-0.179882	0.0867003	0.0855272	0.706947	-0.696703	-0.180976	0.000417848	0.758623	-0.579443	-0.0995232	0.657843	-0.00145894	-0.354879	1.38346	0.632616	1.01178	-0.210007	0.583947	0.590933	0.397349	-0.389765	-0.532655	-0.0977509	0.544103	-0.465325	-0.0952007	0.380429	-0.00444969	-0.354854	1.55211	0.644618	1.42144	-0.103544	0.585585	0.592602	0.394855	-0.387301	-0.411757	-0.093215	0.253266	-0.34305	-0.0906682	0.0901648	-0.304645	0.182023	1.64514	1.32842	-1.51667	0.00823514	0.627823	0.637871	-0.316558	0.314245	-0.276821	-0.0916874	0.177987	-0.580125	0.100456	0.660678	0.198099	-0.294445	-1.64382	0.0140803	1.23205	-0.210007	0.44368	0.448129	0.553415	-0.544114	-0.605298	0.102077	0.540292	-0.641523	0.104409	0.367055	0.194934	-0.29655	-2.11736	0.0219917	0.738715	-0.121674	0.446586	0.451086	0.551008	-0.541731	-0.668317	0.106237	0.231693	-0.702684	0.108581	0.0580775	-0.354318	-0.0199968	-2.18938	0.0510546	-0.0549981	-0.0282608	0.692356	0.702641	-0.11569	0.116424	-0.598611	0.108431	0.0936961	0.00309962	-0.199583	0.80148	0.266781	-0.234028	-1.1454	-0.645525	0.87977	-0.179882	0.369854	0.373068	0.606555	-0.596758	-0.0900962	-0.197265	0.615542	-0.158201	-0.195571	0.479664	0.247091	-0.254729	-1.40634	-0.605833	0.517837	-0.0956319	0.393576	0.397182	0.591046	-0.581386	-0.227518	-0.193375	0.308155	-0.30995	-0.190765	0.104199	-0.286483	-0.209448	-2.04906	0.0326362	0.607161	0.0075335	0.696955	0.70661	0.0882671	-0.0846476	-0.117873	-0.189428	0.0561515	0.00173528	0.200374	0.807151	0.238771	-0.262544	8.30556	-0.437477	1.04229	-0.179882	0.402875	0.406636	0.584582	-0.574981	-0.0699578	0.202898	0.611913	-0.122349	0.204742	0.46924	0.00536687	-0.354841	-3.29191	2.33951	3.31322	-0.0853659	0.580172	0.587085	0.403014	-0.395363	-0.0552798	0.207415	0.296846	0.0244781	0.210594	0.0918374	-0.346674	-0.0758817	3.61441	2.40601	-1.89864	0.0583448	0.699419	0.709612	-0.0594851	0.0610339	0.219602	0.210783	0.125464
0.0023	0.00247254	0.000404707	0.804322	0.351346	0.0500389	0.601513	-1.0982	0.15308	-0.179976	0.0867091	0.0855395	0.706939	-0.696708	-0.18092	0.000427503	0.758624	-0.579384	-0.0995123	0.657833	-0.00164637	-0.354888	1.38052	0.632908	1.01183	-0.209999	0.583964	0.590944	0.397323	-0.389751	-0.532588	-0.0977423	0.544096	-0.465247	-0.0951952	0.380427	-0.00464018	-0.354861	1.54926	0.644915	1.42059	-0.103533	0.585603	0.592614	0.394827	-0.387284	-0.411669	-0.093212	0.253268	-0.34295	-0.0906683	0.0901721	-0.304555	0.182193	1.64245	1.32675	-1.51606	0.00824818	0.627816	0.637852	-0.316584	0.314272	-0.276728	-0.0916867	0.178	-0.580065	0.100466	0.660665	0.197993	-0.294528	-1.64332	0.0141318	1.23223	-0.209999	0.443659	0.448105	0.553428	-0.544138	-0.605248	0.102086	0.540281	-0.641487	0.104415	0.367046	0.194835	-0.296626	-2.11758	0.0220292	0.739039	-0.121641	0.44656	0.451055	0.551026	-0.54176	-0.668295	0.106241	0.231688	-0.702681	0.108583	0.0580757	-0.354334	-0.0198735	-2.18991	0.0512554	-0.0551574	-0.0282037	0.692369	0.702641	-0.115653	0.116385	-0.598603	0.108433	0.093683	0.00315338	-0.199574	0.80149	0.266694	-0.234141	-1.14484	-0.645493	0.879972	-0.179976	0.369838	0.37305	0.606559	-0.596775	-0.0900531	-0.197258	0.615556	-0.158165	-0.195566	0.479682	0.246999	-0.254832	-1.407	-0.605775	0.518231	-0.0956852	0.393557	0.397159	0.591054	-0.581406	-0.227495	-0.193373	0.308178	-0.309941	-0.190766	0.104228	-0.286565	-0.209352	-2.04979	0.0327364	0.607087	0.0075219	0.696956	0.7066	0.0883003	-0.0846864	-0.117869	-0.189431	0.0561609	0.00179171	0.200383	0.807154	0.238548	-0.26276	8.30914	-0.436888	1.04266	-0.179976	0.402996	0.406756	0.584491	-0.574904	-0.0698203	0.202905	0.611886	-0.122152	0.204748	0.469191	0.0052626	-0.354852	-3.29818	2.33913	3.31543	-0.0853823	0.580143	0.587048	0.403057	-0.395416	-0.0551114	0.207417	0.296786	0.0246128	0.210592	0.0917643	-0.346732	-0.075662	3.61297	2.40495	-1.89916	0.0583329	0.699419	0.709601	-0.059551	0.0610952	0.21973	0.21078	0.125426
0.00235	0.00252764	0.00041381	0.804328	0.35138	0.0498687	0.601488	-1.09829	0.153339	-0.18007	0.086718	0.0855517	0.706932	-0.696712	-0.180863	0.000437161	0.758624	-0.579326	-0.0995015	0.657823	-0.00183362	-0.354897	1.37758	0.633201	1.01188	-0.209991	0.583981	0.590954	0.397298	-0.389736	-0.532522	-0.0977337	0.54409	-0.465169	-0.0951897	0.380425	-0.00483049	-0.354868	1.5464	0.645213	1.41975	-0.103522	0.585622	0.592626	0.394799	-0.387266	-0.411581	-0.093209	0.25327	-0.342849	-0.0906685	0.0901795	-0.304465	0.182363	1.63974	1.32509	-1.51545	0.00826119	0.62781	0.637832	-0.31661	0.314298	-0.276635	-0.0916859	0.178012	-0.580005	0.100477	0.660652	0.197888	-0.29461	-1.64285	0.0141838	1.2324	-0.209991	0.443639	0.44808	0.55344	-0.544163	-0.605198	0.102095	0.54027	-0.641451	0.104422	0.367038	0.194736	-0.296703	-2.11775	0.022067	0.739354	-0.121608	0.446533	0.451024	0.551044	-0.54179	-0.668274	0.106245	0.231682	-0.702678	0.108584	0.0580739	-0.354351	-0.0197504	-2.19036	0.0514632	-0.0553212	-0.0281467	0.692381	0.702641	-0.115616	0.116345	-0.598596	0.108434	0.0936698	0.00320714	-0.199565	0.801499	0.266608	-0.234255	-1.14427	-0.64546	0.880174	-0.18007	0.369822	0.373031	0.606564	-0.596791	-0.09001	-0.197252	0.615571	-0.15813	-0.195561	0.479701	0.246907	-0.254935	-1.40765	-0.605716	0.518626	-0.0957385	0.393537	0.397137	0.591062	-0.581426	-0.227472	-0.193371	0.308202	-0.309932	-0.190766	0.104257	-0.286648	-0.209255	-2.05053	0.0328379	0.607011	0.0075103	0.696958	0.70659	0.0883335	-0.0847251	-0.117865	-0.189434	0.0561702	0.00184814	0.200393	0.807157	0.238325	-0.262976	8.31272	-0.436298	1.04302	-0.18007	0.403117	0.406876	0.584401	-0.574826	-0.0696827	0.202912	0.611859	-0.121955	0.204753	0.469142	0.00515857	-0.354864	-3.30444	2.33874	3.31764	-0.0853988	0.580114	0.587011	0.4031	-0.395469	-0.0549429	0.20742	0.296726	0.0247474	0.210591	0.0916911	-0.34679	-0.0754425	3.61153	2.4039	-1.89967	0.058321	0.69942	0.70959	-0.059617	0.0611565	0.219859	0.210777	0.125388
